Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Variant Image,Status
women-floral-embroidered-border-georgette-saree,,,,,,,,Wine,HF-FLR-01-MAROON,shopify,10,deny,manual,1200.00,1999.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/maroon-01-main-5edbfe.jpg,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/mustard-02-back-e1f850.jpg,2,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/mustard-x-collage-1-d5f951.jpg,3,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/olive-01-main-74c6fa.jpg,4,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/olive-02-back-cb6db9.jpg,5,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/olive-x-collage-1-5ac187.jpg,6,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/purple-01-main-896b27.jpg,7,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/purple-02-back-8f2ac5.jpg,8,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/purple-x-collage-1-32450b.jpg,9,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/teal-01-main-1643e7.jpg,10,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/teal-02-back-03d462.jpg,11,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/teal-x-collage-1-9801f3.jpg,12,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/maroon-01-main-5edbfe.jpg,13,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/maroon-02-back-d21c3a.jpg,14,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-floral-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-floral-embroidered-border-georgette-saree/maroon-x-collage-1-6faf01.jpg,15,Women Georgette Saree with Floral Embroidered Border and Running Blouse,,
women-pearl-embellished-net-saree,Women Pearl Embellished Net Saree with Scalloped Pearl Border,"<p>Saree in a fine net with pearl and bead vines curving across the drape and pallu, edged all round with a scalloped pearl-drop border. Comes with a matching unstitched blouse piece. The lightest drape in the range and the most ornamented — made for receptions, sangeets and evening functions.</p>",HyraLuxe,Sarees,"Sarees, Net, Festive, Party, Migrated",TRUE,Colour,Baby Pink,HF-PRL-01-BABYPINK,shopify,2,deny,manual,1499.00,2999.00,TRUE,TRUE,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/baby-pink-01-main-4328f4.jpg,1,Women Pearl Embellished Net Saree with Scalloped Pearl Border,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/baby-pink-01-main-4328f4.jpg,active
women-pearl-embellished-net-saree,,,,,,,,Lavender,HF-PRL-01-LAVENDER,shopify,2,deny,manual,1499.00,2999.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/lavender-01-main-e8c16b.jpg,
women-pearl-embellished-net-saree,,,,,,,,Pista Green,HF-PRL-01-PISTAGREEN,shopify,2,deny,manual,1499.00,2999.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/pista-green-01-main-332081.jpg,
women-pearl-embellished-net-saree,,,,,,,,Powder Blue,HF-PRL-01-POWDERBLUE,shopify,2,deny,manual,1499.00,2999.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/powder-blue-01-main-878e6f.jpg,
women-pearl-embellished-net-saree,,,,,,,,White,HF-PRL-01-WHITE,shopify,2,deny,manual,1499.00,2999.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/white-01-main-f6f175.jpg,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/baby-pink-02-back-1ccc28.jpg,2,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/lavender-01-main-e8c16b.jpg,3,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/lavender-02-back-3a44ed.jpg,4,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/pista-green-01-main-332081.jpg,5,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/pista-green-02-back-5aba76.jpg,6,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/powder-blue-01-main-878e6f.jpg,7,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/powder-blue-x-collage-1-ae91bf.jpg,8,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/white-01-main-f6f175.jpg,9,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-pearl-embellished-net-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-pearl-sequin-embellished-net-saree/white-x-collage-1-64c9d1.jpg,10,Women Pearl Embellished Net Saree with Scalloped Pearl Border,,
women-metallic-zari-striped-cutwork-border-saree,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,"<p>Saree in a shimmering tissue with bold metallic zari stripes running across the drape and pallu, finished with embroidered cutwork on the border and a fine beaded edge. Comes with a matching unstitched blouse piece. Drapes smoothly and catches the light — a graceful pick for weddings, receptions and festive evenings.</p>",HyraLuxe,Sarees,"Sarees, Tissue, Festive, Party, Migrated",TRUE,Colour,Bottle Green,HF-STR-01-GREEN,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/green-01-main-fc75a3.jpg,1,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/green-01-main-fc75a3.jpg,active
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,Maroon,HF-STR-01-MAROON,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/maroon-01-main-39a824.jpg,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,Navy Blue,HF-STR-01-NAVY,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/navy-01-main-80adc0.jpg,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,Olive,HF-STR-01-OLIVE,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/olive-01-main-086885.jpg,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,Purple,HF-STR-01-PURPLE,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/purple-01-main-f22e17.jpg,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/green-02-back-20c4b6.jpg,2,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/maroon-01-main-39a824.jpg,3,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/maroon-02-back-b99508.jpg,4,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/navy-01-main-80adc0.jpg,5,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/navy-02-back-ed0b8a.jpg,6,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/olive-01-main-086885.jpg,7,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/olive-02-back-313710.jpg,8,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/purple-01-main-f22e17.jpg,9,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-metallic-zari-striped-cutwork-border-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-metallic-zari-striped-cutwork-border-saree/purple-02-back-a055d1.jpg,10,Women Metallic Zari Striped Saree with Embroidered Cutwork Border,,
women-cutwork-embroidered-border-georgette-saree,Women Georgette Saree with Heavy Cutwork Embroidered Border,"<p>Traditional saree in a soft georgette with fine self butis across the drape, finished with a heavy cutwork embroidered border and a scalloped pearl edge. Comes with a matching unstitched blouse piece. Light to carry and easy to drape — a graceful pick for parties, festive evenings, receptions and family functions.</p>",HyraLuxe,Sarees,"Sarees, Georgette, Festive, Party, Migrated",TRUE,Colour,Blue,HF-CUT-01-BLUE,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/blue-01-main-0d2398.jpg,1,Women Georgette Saree with Heavy Cutwork Embroidered Border,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/blue-01-main-0d2398.jpg,active
women-cutwork-embroidered-border-georgette-saree,,,,,,,,Lavender,HF-CUT-01-LILAC,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/lilac-01-main-df740d.jpg,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,Mehendi Green,HF-CUT-01-MEHENDI,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/mehendi-01-main-8cb676.jpg,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,Sage Green,HF-CUT-01-SAGE,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/sage-01-main-d3235d.jpg,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,Warm Red,HF-CUT-01-CORAL,shopify,2,deny,manual,799.00,1299.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/coral-01-main-3bddc1.jpg,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/blue-02-side-e226de.jpg,2,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/blue-03-back-4b05f1.jpg,3,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/lilac-01-main-df740d.jpg,4,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/lilac-02-back-ed4a25.jpg,5,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/mehendi-01-main-8cb676.jpg,6,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/mehendi-02-back-5afdc7.jpg,7,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/sage-01-main-d3235d.jpg,8,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/sage-02-back-fe86a8.jpg,9,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/coral-01-main-3bddc1.jpg,10,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-cutwork-embroidered-border-georgette-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-cutwork-embroidered-border-georgette-saree/coral-02-back-294e25.jpg,11,Women Georgette Saree with Heavy Cutwork Embroidered Border,,
women-traditional-peacock-zari-cotton-tissue-saree,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,"<p>Traditional saree in a soft cotton tissue with a fine self-woven texture, a zari woven floral and peacock pallu, matching zari borders and tassel latkans along the edge. Comes with a matching unstitched blouse piece. Light to carry and easy to drape — a graceful pick for festivals, poojas, weddings and family functions.</p>",HyraLuxe,Sarees,"Sarees, Cotton Tissue, Festive, Party, Migrated",TRUE,Colour,Maroon,HF-ZAR-01-MAROON,shopify,2,deny,manual,799.00,1499.00,TRUE,TRUE,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/maroon-01-main-0e110a.jpg,1,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/maroon-01-main-0e110a.jpg,active
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,Navy Blue,HF-ZAR-01-NAVY,shopify,2,deny,manual,799.00,1499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/navy-01-main-e0a18d.jpg,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,Purple,HF-ZAR-01-PURPLE,shopify,2,deny,manual,799.00,1499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/purple-01-main-03d47c.jpg,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,Teal,HF-ZAR-01-TEAL,shopify,2,deny,manual,799.00,1499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/teal-01-main-859e9a.jpg,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/maroon-02-front2-31f16d.jpg,2,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/maroon-03-back-ec981f.jpg,3,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/maroon-04-back2-051aa0.jpg,4,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/maroon-x-collage-1-abd695.jpg,5,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/navy-01-main-e0a18d.jpg,6,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/navy-02-side-19aa98.jpg,7,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/navy-03-back-53222f.jpg,8,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/purple-01-main-03d47c.jpg,9,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/purple-02-side-bffef0.jpg,10,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/purple-03-back-2cbb24.jpg,11,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/teal-01-main-859e9a.jpg,12,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/teal-02-side-0a4d3b.jpg,13,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-traditional-peacock-zari-cotton-tissue-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-peacock-zari-cotton-tissue-saree/teal-03-back-2ccc14.jpg,14,Women Traditional Peacock Zari Woven Cotton Tissue Saree with Tassels,,
women-mirror-sequin-embroidered-chiffon-saree,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,"<p>Saree in a soft NC moss chiffon that falls light and drapes easily, dressed up with mirror and sequin embroidery along the border and scattered motifs across the drape and pallu. Comes with a heavily worked matching blouse piece. A shimmering, graceful pick for weddings, receptions, festive evenings and family functions.</p>",HyraLuxe,Sarees,"Sarees, NC Moss Chiffon, Festive, Party, Migrated",TRUE,Colour,Bottle Green,HF-MIR-01-BOTTLEGREEN,shopify,1,deny,manual,1699.00,2499.00,TRUE,TRUE,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/bottle-green-01-main-876a6c.jpg,1,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/bottle-green-01-main-876a6c.jpg,active
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,Grey,HF-MIR-01-GREY,shopify,1,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/grey-01-main-627357.jpg,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,Mustard,HF-MIR-01-MUSTARD,shopify,1,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/mustard-01-main-1a8659.jpg,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,Olive,HF-MIR-01-OLIVE,shopify,1,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/olive-01-main-b24243.jpg,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,Rust,HF-MIR-01-RUST,shopify,1,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/rust-01-main-f5a82c.jpg,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,Wine,HF-MIR-01-WINE,shopify,1,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/wine-01-main-730f39.jpg,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/bottle-green-02-side-cd53c6.jpg,2,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/bottle-green-03-back-6c8e6d.jpg,3,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
